Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
ENTRE RIOS,Federación,Federación,WIRELESS,30028070,41.0
ENTRE RIOS,Federación,Los Conquistadores,CABLEMODEM,30028080,131.0
ENTRE RIOS,Federación,Los Conquistadores,WIRELESS,30028080,422.0
ENTRE RIOS,Federación,San Jaime de la Frontera,CABLEMODEM,30028090,6.0
ENTRE RIOS,Federación,San Jaime de la Frontera,WIRELESS,30028090,6.0
ENTRE RIOS,Federación,San Pedro,FIBRA OPTICA,30028100,275.0
ENTRE RIOS,Federación,San Pedro,WIRELESS,30028100,35.0
ENTRE RIOS,Federación,San Ramón,WIRELESS,30028105,47.0
ENTRE RIOS,Federación,Santa Ana,CABLEMODEM,30028110,1.0
ENTRE RIOS,Federación,Santa Ana,FIBRA OPTICA,30028110,418.0
ENTRE RIOS,Federación,Santa Ana,WIRELESS,30028110,16.0
ENTRE RIOS,Federación,Villa del Rosario,CABLEMODEM,30028120,4.0
ENTRE RIOS,Federación,Villa del Rosario,FIBRA OPTICA,30028120,644.0
ENTRE RIOS,Federación,Villa del Rosario,WIRELESS,30028120,100.0
ENTRE RIOS,Federal,Conscripto Bernardi,WIRELESS,30035010,113.0
ENTRE RIOS,Federal,El Cimarrón,WIRELESS,30035020,38.0
ENTRE RIOS,Federal,Federal,ADSL,30035030,333.0
ENTRE RIOS,Federal,Federal,FIBRA OPTICA,30035030,1.0
ENTRE RIOS,Federal,Federal,Otros,30035030,1100.0
ENTRE RIOS,Federal,Federal,WIRELESS,30035030,251.0
ENTRE RIOS,Federal,Nueva Vizcaya,WIRELESS,30035040,20.0
ENTRE RIOS,Federal,Sauce de Luna,FIBRA OPTICA,30035050,3.0
ENTRE RIOS,Federal,Sauce de Luna,SATELITAL,30035050,1.0
ENTRE RIOS,Federal,Sauce de Luna,WIRELESS,30035050,565.0
ENTRE RIOS,Feliciano,San José de Feliciano,FIBRA OPTICA,30042010,400.0
ENTRE RIOS,Feliciano,San José de Feliciano,SATELITAL,30042010,2.0
ENTRE RIOS,Feliciano,San José de Feliciano,WIRELESS,30042010,703.0
ENTRE RIOS,Feliciano,San Víctor,WIRELESS,30042020,18.0
ENTRE RIOS,Gualeguay,General Galarza,ADSL,30049030,2.0
ENTRE RIOS,Gualeguay,General Galarza,WIRELESS,30049030,606.0
ENTRE RIOS,Gualeguay,Gualeguay,ADSL,30049040,3531.0
ENTRE RIOS,Gualeguay,Gualeguay,CABLEMODEM,30049040,4256.0
ENTRE RIOS,Gualeguay,Gualeguay,FIBRA OPTICA,30049040,8.0
ENTRE RIOS,Gualeguay,Gualeguay,Otros,30049040,753.0
ENTRE RIOS,Gualeguay,Gualeguay,SATELITAL,30049040,1.0
ENTRE RIOS,Gualeguay,Gualeguay,WIRELESS,30049040,1354.0
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,CABLEMODEM,30056010,188.0
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,SATELITAL,30056010,1.0
ENTRE RIOS,Gualeguaychú,Aldea San Juan,WIRELESS,30056020,19.0
ENTRE RIOS,Gualeguaychú,Enrique Carbó,WIRELESS,30056030,27.0
ENTRE RIOS,Gualeguaychú,Faustino M. Parera,ADSL,30056040,2.0
ENTRE RIOS,Gualeguaychú,Gilbert,CABLEMODEM,30056060,63.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,ADSL,30056070,3045.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,CABLEMODEM,30056070,13017.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,DIAL UP,30056070,1.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,FIBRA OPTICA,30056070,9445.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,Otros,30056070,1.0
ENTRE RIOS,Gualeguaychú,Gualeguaychú,WIRELESS,30056070,2109.0
ENTRE RIOS,Gualeguaychú,Larroque,ADSL,30056090,161.0
ENTRE RIOS,Gualeguaychú,Larroque,FIBRA OPTICA,30056090,386.0
ENTRE RIOS,Gualeguaychú,Larroque,WIRELESS,30056090,484.0
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,CABLEMODEM,30056100,1291.0
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,FIBRA OPTICA,30056100,1.0
ENTRE RIOS,Gualeguaychú,Urdinarrain,ADSL,30056110,693.0
ENTRE RIOS,Gualeguaychú,Urdinarrain,CABLEMODEM,30056110,1221.0
ENTRE RIOS,Islas del Ibicuy,Ceibas,WIRELESS,30063020,48.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,CABLEMODEM,30063030,742.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,FIBRA OPTICA,30063030,135.0
ENTRE RIOS,Islas del Ibicuy,Ibicuy,WIRELESS,30063030,25.0
ENTRE RIOS,Islas del Ibicuy,Médanos,WIRELESS,30063040,38.0
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,CABLEMODEM,30063060,92.0
ENTRE RIOS,La Paz,Bovril,FIBRA OPTICA,30070010,988.0
ENTRE RIOS,La Paz,Bovril,WIRELESS,30070010,5.0
ENTRE RIOS,La Paz,Colonia Avigdor,WIRELESS,30070020,68.0
ENTRE RIOS,La Paz,El Solar,WIRELESS,30070030,22.0
ENTRE RIOS,La Paz,La Paz,ADSL,30070040,759.0
ENTRE RIOS,La Paz,La Paz,CABLEMODEM,30070040,2304.0
ENTRE RIOS,La Paz,La Paz,FIBRA OPTICA,30070040,3358.0
ENTRE RIOS,La Paz,La Paz,WIRELESS,30070040,799.0
ENTRE RIOS,La Paz,Piedras Blancas,CABLEMODEM,30070050,78.0
ENTRE RIOS,La Paz,Piedras Blancas,FIBRA OPTICA,30070050,1.0
ENTRE RIOS,La Paz,Piedras Blancas,WIRELESS,30070050,4.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),FIBRA OPTICA,30070005,207.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),SATELITAL,30070005,1.0
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),WIRELESS,30070005,145.0
ENTRE RIOS,La Paz,San Gustavo,FIBRA OPTICA,30070070,32.0
ENTRE RIOS,La Paz,San Gustavo,WIRELESS,30070070,189.0
ENTRE RIOS,La Paz,Santa Elena,ADSL,30070080,1060.0
ENTRE RIOS,La Paz,Santa Elena,CABLEMODEM,30070080,266.0
ENTRE RIOS,La Paz,Santa Elena,WIRELESS,30070080,437.0
ENTRE RIOS,Nogoyá,Aranguren,CABLEMODEM,30077010,322.0
ENTRE RIOS,Nogoyá,Aranguren,SATELITAL,30077010,1.0
ENTRE RIOS,Nogoyá,Aranguren,WIRELESS,30077010,93.0
ENTRE RIOS,Nogoyá,Betbeder,WIRELESS,30077020,20.0
ENTRE RIOS,Nogoyá,Don Cristóbal,WIRELESS,30077030,71.0
ENTRE RIOS,Nogoyá,Febré,WIRELESS,30077040,4.0
ENTRE RIOS,Nogoyá,Hernández,ADSL,30077050,94.0
ENTRE RIOS,Nogoyá,Hernández,SATELITAL,30077050,1.0
ENTRE RIOS,Nogoyá,Hernández,WIRELESS,30077050,125.0
ENTRE RIOS,Nogoyá,Lucas González,ADSL,30077060,300.0
ENTRE RIOS,Nogoyá,Lucas González,Otros,30077060,1.0
ENTRE RIOS,Nogoyá,Lucas González,WIRELESS,30077060,197.0
ENTRE RIOS,Nogoyá,Nogoyá,ADSL,30077070,661.0
ENTRE RIOS,Nogoyá,Nogoyá,Otros,30077070,697.0
ENTRE RIOS,Nogoyá,Nogoyá,WIRELESS,30077070,716.0
ENTRE RIOS,Nogoyá,OTROS,WIRELESS,Sin Datos,13.0
ENTRE RIOS,Nogoyá,XX de Setiembre,WIRELESS,30077080,41.0
ENTRE RIOS,Otros,Otros,Otros,Sin Datos,7169.0
ENTRE RIOS,Paraná,Aldea María Luisa,WIRELESS,30084010,8.0
ENTRE RIOS,Paraná,Aldea San Rafael,WIRELESS,30084020,9.0
ENTRE RIOS,Paraná,Cerrito,ADSL,30084050,129.0
ENTRE RIOS,Paraná,Cerrito,CABLEMODEM,30084050,950.0
ENTRE RIOS,Paraná,Cerrito,SATELITAL,30084050,1.0
ENTRE RIOS,Paraná,Cerrito,WIRELESS,30084050,94.0
ENTRE RIOS,Paraná,Colonia Avellaneda,ADSL,30084060,268.0
ENTRE RIOS,Paraná,Colonia Avellaneda,WIRELESS,30084060,58.0
ENTRE RIOS,Paraná,Crespo,ADSL,30084070,501.0
ENTRE RIOS,Paraná,Crespo,CABLEMODEM,30084070,4873.0
ENTRE RIOS,Paraná,Crespo,FIBRA OPTICA,30084070,1028.0
ENTRE RIOS,Paraná,Crespo,WIRELESS,30084070,94.0
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,WIRELESS,30084095,118.0
ENTRE RIOS,Paraná,El Palenque,WIRELESS,30084080,5.0
ENTRE RIOS,Paraná,El Pingo,Otros,30084090,1.0
ENTRE RIOS,Paraná,El Pingo,WIRELESS,30084090,50.0
ENTRE RIOS,Paraná,El Ramblón,WIRELESS,30084095,18.0
ENTRE RIOS,Paraná,Hasenkamp,CABLEMODEM,30084100,848.0
ENTRE RIOS,Paraná,Hasenkamp,FIBRA OPTICA,30084100,2.0
ENTRE RIOS,Paraná,Hasenkamp,Otros,30084100,9.0
ENTRE RIOS,Paraná,Hasenkamp,SATELITAL,30084100,1.0
ENTRE RIOS,Paraná,Hasenkamp,WIRELESS,30084100,224.0
ENTRE RIOS,Paraná,Hernandarias,CABLEMODEM,30084110,366.0
ENTRE RIOS,Paraná,Hernandarias,WIRELESS,30084110,25.0
ENTRE RIOS,Paraná,La Picada,ADSL,30084120,6.0
ENTRE RIOS,Paraná,La Picada,FIBRA OPTICA,30084120,1.0
ENTRE RIOS,Paraná,Las Tunas,WIRELESS,30084130,54.0
ENTRE RIOS,Paraná,María Grande,CABLEMODEM,30084140,1486.0
ENTRE RIOS,Paraná,María Grande,DIAL UP,30084140,1.0
ENTRE RIOS,Paraná,María Grande,FIBRA OPTICA,30084140,419.0
ENTRE RIOS,Paraná,María Grande,Otros,30084140,138.0
ENTRE RIOS,Paraná,María Grande,WIRELESS,30084140,239.0
ENTRE RIOS,Paraná,Oro Verde,ADSL,30084150,256.0
ENTRE RIOS,Paraná,Oro Verde,CABLEMODEM,30084150,1.0
ENTRE RIOS,Paraná,Oro Verde,WIRELESS,30084150,60.0
ENTRE RIOS,Paraná,OTROS,WIRELESS,Sin Datos,13.0
ENTRE RIOS,Paraná,Paraná,ADSL,30084160,2302.0
ENTRE RIOS,Paraná,Paraná,CABLEMODEM,30084160,84255.0
ENTRE RIOS,Paraná,Paraná,DIAL UP,30084160,13.0
ENTRE RIOS,Paraná,Paraná,FIBRA OPTICA,30084160,10295.0
ENTRE RIOS,Paraná,Paraná,Otros,30084160,7.0
ENTRE RIOS,Paraná,Paraná,SATELITAL,30084160,1.0
ENTRE RIOS,Paraná,Paraná,WIRELESS,30084160,1204.0
ENTRE RIOS,Paraná,Pueblo Brugo,WIRELESS,30084180,45.0
ENTRE RIOS,Paraná,San Benito,ADSL,30084200,91.0
ENTRE RIOS,Paraná,San Benito,CABLEMODEM,30084200,1274.0
ENTRE RIOS,Paraná,San Benito,WIRELESS,30084200,184.0
ENTRE RIOS,Paraná,Sauce Montrull,WIRELESS,30084210,71.0
ENTRE RIOS,Paraná,Seguí,ADSL,30084230,1.0
ENTRE RIOS,Paraná,Seguí,CABLEMODEM,30084230,498.0
ENTRE RIOS,Paraná,Seguí,SATELITAL,30084230,1.0
ENTRE RIOS,Paraná,Seguí,WIRELESS,30084230,292.0
ENTRE RIOS,Paraná,Tabossi,CABLEMODEM,30084250,311.0
ENTRE RIOS,Paraná,Tabossi,FIBRA OPTICA,30084250,54.0
ENTRE RIOS,Paraná,Tabossi,WIRELESS,30084250,128.0
ENTRE RIOS,Paraná,Viale,ADSL,30084270,682.0
ENTRE RIOS,Paraná,Viale,CABLEMODEM,30084270,295.0
ENTRE RIOS,Paraná,Viale,FIBRA OPTICA,30084270,136.0
ENTRE RIOS,Paraná,Viale,WIRELESS,30084270,801.0
ENTRE RIOS,Paraná,Villa Urquiza,ADSL,30084300,1.0
ENTRE RIOS,San Salvador,General Campos,ADSL,30088010,1.0
ENTRE RIOS,San Salvador,General Campos,FIBRA OPTICA,30088010,35.0
ENTRE RIOS,San Salvador,General Campos,Otros,30088010,37.0
ENTRE RIOS,San Salvador,General Campos,SATELITAL,30088010,1.0
ENTRE RIOS,San Salvador,General Campos,WIRELESS,30088010,188.0
ENTRE RIOS,San Salvador,San Salvador,ADSL,30088020,298.0
ENTRE RIOS,San Salvador,San Salvador,FIBRA OPTICA,30088020,1247.0
ENTRE RIOS,San Salvador,San Salvador,Otros,30088020,259.0
ENTRE RIOS,San Salvador,San Salvador,WIRELESS,30088020,286.0
ENTRE RIOS,Tala,Durazno,ADSL,30091020,5.0
ENTRE RIOS,Tala,Durazno,WIRELESS,30091020,44.0
ENTRE RIOS,Tala,Gobernador Echagüe,WIRELESS,30091040,8.0
ENTRE RIOS,Tala,Gobernador Mansilla,WIRELESS,30091050,75.0
ENTRE RIOS,Tala,Gobernador Solá,WIRELESS,30091060,11.0
ENTRE RIOS,Tala,Las Guachas,WIRELESS,30091080,3.0
ENTRE RIOS,Tala,Maciá,CABLEMODEM,30091090,209.0
ENTRE RIOS,Tala,Maciá,WIRELESS,30091090,41.0
ENTRE RIOS,Tala,Rosario del Tala,ADSL,30091100,945.0
ENTRE RIOS,Tala,Rosario del Tala,FIBRA OPTICA,30091100,452.0
ENTRE RIOS,Tala,Rosario del Tala,Otros,30091100,
ENTRE RIOS,Uruguay,1º de Mayo,WIRELESS,30098090,139.0
ENTRE RIOS,Uruguay,Basavilbaso,ADSL,30098010,485.0
ENTRE RIOS,Uruguay,Basavilbaso,FIBRA OPTICA,30098010,1351.0
ENTRE RIOS,Uruguay,Basavilbaso,WIRELESS,30098010,363.0
ENTRE RIOS,Uruguay,Caseros,ADSL,30098020,63.0
ENTRE RIOS,Uruguay,Caseros,FIBRA OPTICA,30098020,707.0
ENTRE RIOS,Uruguay,Caseros,Otros,30098020,6.0
ENTRE RIOS,Uruguay,Caseros,SATELITAL,30098020,1.0
ENTRE RIOS,Uruguay,Caseros,WIRELESS,30098020,60.0
ENTRE RIOS,Uruguay,Colonia Elía,FIBRA OPTICA,30098030,14.0
ENTRE RIOS,Uruguay,Colonia Elía,WIRELESS,30098030,160.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,ADSL,30098040,3963.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,CABLEMODEM,30098040,9449.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,DIAL UP,30098040,5.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,FIBRA OPTICA,30098040,10354.0
ENTRE RIOS,Uruguay,Concepción del Uruguay,WIRELESS,30098040,1746.0
ENTRE RIOS,Uruguay,Estancia San Pedro,WIRELESS,30098030,6.0
ENTRE RIOS,Uruguay,Herrera,ADSL,30098060,87.0
